Loading repository data...
Reading installed packages...

S  | Name                                  | Type    | Version                             | Arch   | Repository             
i  | libKF5ConfigWidgets5                  | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5ConfigWidgets5-lang             | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5ContactEditor5                  | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Contacts5                       | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5CoreAddons5                     | package | 5.53.1-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Crash5                          | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5DBusAddons5                     | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5DBusAddons5-lang                | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5DNSSD5                          | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5DNSSD5-lang                     | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5Declarative5                    | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Declarative5-lang               | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5DocTools5                       | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Emoticons5                      | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5EventViews5                     | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5GlobalAccel5                    | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5GlobalAccel5-lang               | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5GlobalAccelPrivate5             | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5GrantleeTheme5                  | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Gravatar5                       | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5GuiAddons5                      | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Holidays5                       | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Holidays5-lang                  | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5I18n5                           | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5I18n5-lang                      | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5IMAP5                           | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5IconThemes5                     | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5IconThemes5-lang                | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5IdentityManagement5             | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5IdleTime5                       | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5IncidenceEditor5                | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5ItemModels5                     | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5ItemViews5                      | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5ItemViews5-lang                 | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5JS5                             | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5JSApi5                          | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5JobWidgets5                     | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5JobWidgets5-lang                | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5JsEmbed5                        | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5JsEmbed5-lang                   | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5KCMUtils5                       | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5KCMUtils5-lang                  | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5KDELibs4Support5                | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5KDcraw5                         | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5KExiv2-15_0_0                   | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5KHtml5                          | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5KHtml5-lang                     | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5KMahjongglib5                   | package | 18.08.3-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Kipi32_0_0                      | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Kirigami2-5                     | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5KontactInterface5               | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Ldap5                           | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Libkdepim5                      | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5LibkdepimAkonadi5               | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Libkleo5                        | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5MailCommon5                     | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5MailImporter5                   | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5MailImporterAkonadi5            | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5MailTransport5                  | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5MailTransportAkonadi5           | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Mbox5                           | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5MediaWiki5                      | package | 5.37.0-2.2                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Mime5                           | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5ModemManagerQt6                 | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5NetworkManagerQt6               | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5NewStuff5                       | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5NewStuff5-lang                  | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5NewStuffCore5                   | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Notifications5                  | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Notifications5-lang             | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5NotifyConfig5                   | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5NotifyConfig5-lang              | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5Parts5                          | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Parts5-lang                     | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5PimCommon5                      | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5PimCommonAkonadi5               | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5PimTextEdit5                    | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Plasma5                         | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Prison5                         | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Pty5                            | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Pty5-lang                       | package | 5.53.0-1.1                          | noarch | openSUSE-Tumbleweed-Oss
i  | libKF5Purpose5                        | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5PurposeWidgets5                 | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5QuickAddons5                    | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Runner5                         | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Sane5                           | package | 18.12.0-1.1                         | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Screen7                         | package | 5.14.4-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
i  | libKF5Solid5                          | package | 5.53.0-1.1                          | x86_64 | openSUSE-Tumbleweed-Oss
